ts,platform,ms_played,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2022-11-02T14:54:41Z,Windows,17279,People Pleaser : Mengorbankan diri untuk kebahagiaan oranglain,Psikologid - Komunitas Psikologi,spotify:episode:4QE1Lhey48xhbUVCUSFmay,trackdone,endplay,False,1.0,False,1667400862,False
2022-11-02T14:55:42Z,Windows,58570,Exploring Mental Health w/ DETALKS RMIT Melbourne,Seribu Tujuan Podcast,spotify:episode:4xll6cHxQWuyvTEGuQOMKq,clickrow,endplay,False,1.0,False,1667400881,False
2022-11-02T14:56:10Z,Windows,26250,Suara Api Unggun dan Ombak di Pantai 1 Jam,Sleep Sounds by Tmsoft (Bahasa Indonesia),spotify:episode:5gnmi6gYyxnA5sUau7oQlD,clickrow,endplay,False,1.0,False,1667400942,False
2022-11-02T15:06:48Z,Windows,633250,Suara Suasana Jalanan Kota untuk Tidur,Deep Sleep Sounds (Bahasa Indonesia),spotify:episode:39Vk0eM7nEHiIjxny2aC8L,clickrow,endplay,False,1.0,False,1667400971,False
2022-11-02T15:07:15Z,Windows,18600,Suara Gerimis untuk Tidur,Deep Sleep Sounds (Bahasa Indonesia),spotify:episode:0UyEtDx4ME6XUACgGlc1BZ,clickrow,endplay,False,1.0,False,1667401609,False
2022-11-02T15:12:27Z,Windows,58746,Al Fatihah - Ustadz Hanan Attaki,Kajian Hanan Attaki,spotify:episode:5xUOnraTdoVhXHXuxYB6d7,playbtn,trackdone,False,0.0,False,1667401889,True
2022-11-02T15:12:51Z,Windows,22593,Maryam - Ustadz Hanan Attaki,Kajian Hanan Attaki,spotify:episode:2gHNujZ3pyWuDO8ck8PBt1,trackdone,endplay,False,1.0,False,1667401947,True
2022-11-02T15:15:54Z,Windows,157940,Fahruddin Faiz - Keburukan akan Kalah oleh Kebaikan - Ngaji Filsafat,Fahruddin Faiz,spotify:episode:4mb3HHBxpslVK5ibNsQIAI,clickrow,endplay,False,1.0,False,1667401972,True
2022-11-02T15:16:02Z,Windows,6250,Manusia Yang Dikabulkan Doanya (Part End) - Ustadz Adi Hidayat,Adi Hidayat Official,spotify:episode:7DriITfcfLf4sjRmGA5Xf1,clickrow,endplay,False,1.0,False,1667402155,True
2022-11-02T15:19:32Z,Windows,209319,Cara mengamalkan isi Al-Qur'an - Ustadz Adi Hidayat,Adi Hidayat Official,spotify:episode:4iWfDDOXI886CqBP3kcKpJ,clickrow,trackdone,False,0.0,False,1667402163,True
2022-11-02T15:42:31Z,Windows,1377640,"[Klik Adi] Menjawab Argumen ""Semua Agama Sama"" - Ustadz Adi Hidayat",Adi Hidayat Official,spotify:episode:15ZDeBpPRF7XpQd30jzGmF,trackdone,endplay,False,1.0,False,1667402372,True
2022-11-02T15:43:14Z,Windows,37370,Are Halloween costumes too scary?,6 Minute English,spotify:episode:1lARf542SqpFQ7kA7L0Tcc,clickrow,endplay,False,1.0,False,1667403752,True
2022-11-02T15:48:20Z,Windows,187763,What If Earth Shifted Away from the Sun,Bright Side,spotify:episode:2ntPPUAY7A4HNeNmiFiFBx,clickrow,endplay,False,1.0,False,1667403796,True
2022-11-02T15:49:12Z,Windows,43440,"74: Lights, Camera, Action! (3D Computer Graphics: Part I)",Breaking Math Podcast,spotify:episode:4ubKx6j5K1acNPnDR1OlLA,clickrow,endplay,False,1.0,False,1667404101,True
2022-11-02T15:52:33Z,Windows,200247,#0 Introducing DataFramed,DataFramed,spotify:episode:1XRwEGGn8hNtfoB8lRrVDy,clickrow,trackdone,False,0.0,False,1667404151,True
2022-11-02T16:52:04Z,Windows,3569842,"#1 Data Science, Past, Present and Future",DataFramed,spotify:episode:74sSOG8z2L7XvoISuiGDeh,trackdone,trackdone,False,0.0,False,1667404353,True
2022-11-02T17:49:58Z,Windows,3473032,#6 Citizen Data Science,DataFramed,spotify:episode:1b0ol13NWyLeKIDUoGsr2r,trackdone,trackdone,False,0.0,False,1667407923,True
2022-11-02T18:48:09Z,Windows,3490952,"#5 Data Science, Epidemiology and Public Health",DataFramed,spotify:episode:2UV5pbK16OmvAZbUyUiDwx,trackdone,trackdone,False,0.0,False,1667411397,True
2022-11-02T19:47:42Z,Windows,3572585,#4 How Data Science is Revolutionizing the Trucking Industry,DataFramed,spotify:episode:0SSAKvJhKRKd6ffyYYdxDl,trackdone,trackdone,False,0.0,False,1667414888,True
2022-11-02T20:47:00Z,Windows,3556859,#3 How Data Science and Machine Learning are Shaping Digital Advertising,DataFramed,spotify:episode:06fFrAisQmVDmci8ncsfU4,trackdone,trackdone,False,0.0,False,1667418461,True
2022-11-02T21:29:54Z,Windows,2568628,#2 How Data Science is Impacting Telecommunications Networks,DataFramed,spotify:episode:0cANUnurmr8jeepXExhdmB,trackdone,logout,False,0.0,False,1667422019,True
2022-11-03T00:32:08Z,Windows,15580,#2 How Data Science is Impacting Telecommunications Networks,DataFramed,spotify:episode:0cANUnurmr8jeepXExhdmB,appload,endplay,False,1.0,False,1667434234,False
2022-11-03T13:56:10Z,Windows,96267,Introducing: Bahasa Naya,"Kuas, Kanvas dan Bulan Kesepian",spotify:episode:0crqBEgqP9cjiyhhtAelGo,clickrow,trackdone,False,0.0,False,1667483672,True
2022-11-03T14:14:22Z,Windows,1090925,Bahasa Naya Ep1: mei,"Kuas, Kanvas dan Bulan Kesepian",spotify:episode:1TCa19Y53nhhsIGs6LD1AN,trackdone,trackdone,False,0.0,False,1667483769,True
2022-11-03T14:30:25Z,Windows,963552,Bahasa Naya Ep2: jadi asing (lagi),"Kuas, Kanvas dan Bulan Kesepian",spotify:episode:1cAyDLtoW44TAWtA1dCUQI,trackdone,trackdone,False,0.0,False,1667484861,True
2022-11-03T14:47:52Z,Windows,1046413,Bahasa Naya Ep3: she still loves you in her mind.,"Kuas, Kanvas dan Bulan Kesepian",spotify:episode:4b1iL8ZdsxNmdQzGkhyK4q,trackdone,trackdone,False,0.0,False,1667485825,True
2022-11-03T14:59:46Z,Windows,713508,Bahasa Naya Ep4: yang terlewatkan,"Kuas, Kanvas dan Bulan Kesepian",spotify:episode:4JNNMcF2HaBYKVKwOiJv55,trackdone,trackdone,False,0.0,False,1667486872,True
2022-11-05T14:45:19Z,Windows,386430,Dibalik Gaji 1M Per Bulan,GROWTH,spotify:episode:4PCM2BbhA5Jdsa0zXFbj5b,clickrow,endplay,False,1.0,False,1667659132,True
2022-11-05T14:49:21Z,Windows,238270,"If He Likes You, He Will Profess",GROWTH,spotify:episode:720DTyfK3kp3oFzodKot4Z,clickrow,endplay,False,1.0,False,1667659520,True
2022-11-05T14:49:47Z,Windows,24090,Tips Mulai Menulis Naskah,Institut Menulis Muda ,spotify:episode:2H68E778k9tTWGpQFUvbA3,clickrow,endplay,False,1.0,False,1667659761,True
2022-11-05T14:54:23Z,Windows,262362,Kegagalan Demi Kegagalan,Literasi,spotify:episode:3jvofMi8P9xUhbu5x1nJzF,clickrow,trackdone,False,0.0,False,1667659787,True
2022-11-05T14:58:57Z,Windows,272649,Catatan Kecil,Literasi,spotify:episode:01mngzN1hjCf180pbfpYnq,trackdone,endplay,False,1.0,False,1667660062,True
2022-11-05T15:02:02Z,Windows,182530,OSOM #03 - Sleep Is Not For The Weak w/Visakha Wu,Other Sets of Mind,spotify:episode:6MCruTlAJSx2qArjh6v4oq,clickrow,endplay,False,1.0,False,1667660338,True
2022-11-05T15:03:39Z,Windows,95420,"4. Halo, Insecurity, Boleh Minggir? Percaya Diri Mau Lewat!",Dengar Perspektif,spotify:episode:57giCQLVe6tDaeNMe355I6,clickrow,endplay,False,1.0,False,1667660522,True
2022-11-05T15:03:49Z,Windows,7250,06. Linkedin isinya banyak yang bullshit,NGEBACOT BARENG HRDBACOT,spotify:episode:6iHVuSdljYnPvNpdKaoQ70,clickrow,endplay,False,1.0,False,1667660620,True
2022-11-05T15:04:42Z,Windows,53496,TRAILER - NGEBACOT BARENG HRDBACOT,NGEBACOT BARENG HRDBACOT,spotify:episode:4lFaSBSgF3zyLlj13oxvzC,clickrow,trackdone,False,0.0,False,1667660629,True
2022-11-05T15:27:02Z,Windows,1281643,01. Dibalik Layar HRD Bacot,NGEBACOT BARENG HRDBACOT,spotify:episode:3Iu9Jqvq4JGbvVHhD2G0Ag,trackdone,endplay,False,1.0,False,1667660683,True
2022-11-05T15:27:14Z,Windows,5900,Meditasi Saat Susah Tidur,Meditate with Tsamara,spotify:episode:5Rh7jwMgnM1l6O8rLZ3Rc1,clickrow,endplay,False,1.0,False,1667662023,True
2022-11-05T15:35:15Z,Windows,473550,121. How Good Are Your Snap Judgments?,No Stupid Questions,spotify:episode:0mvPgl5BKBgCBqso1afWr9,clickrow,logout,False,0.0,False,1667662034,True
2022-11-21T06:24:10Z,Windows,258037,328. Menjelang Penghujung Tahun,Menjadi Manusia,spotify:episode:6gJNvCFKhVFpcstiZmJKep,clickrow,trackdone,False,0.0,False,1669011561,True
2022-11-21T06:27:12Z,Windows,182044,327. Memaknai Perhentian di Dermaga,Menjadi Manusia,spotify:episode:6gr4kDbaHlHjB30WOScgaC,trackdone,trackdone,False,0.0,False,1669011850,True
2022-11-21T06:31:23Z,Windows,249893,326. Makna Apa yang Coba Hidup Beri?,Menjadi Manusia,spotify:episode:2vYHgc9QyCORJ6K5k1R4Bm,trackdone,trackdone,False,0.0,False,1669012032,True
2022-11-21T06:35:01Z,Windows,217779,325. Aku Kehilangan Aku,Menjadi Manusia,spotify:episode:7h3Yl85DZ73ensS0oItT46,trackdone,trackdone,False,0.0,False,1669012283,True
2022-11-21T06:39:03Z,Windows,241301,324. Bahagiamu Tak Butuh Pengakuan,Menjadi Manusia,spotify:episode:4fKM97TnSvhdv12ozeVJ88,trackdone,trackdone,False,0.0,False,1669012501,True
2022-11-21T06:41:47Z,Windows,162493,323. Kota Memburu Pekerja,Menjadi Manusia,spotify:episode:6DtGIztCOXxXDoYegJMC0r,trackdone,endplay,False,1.0,False,1669012743,True
2022-11-21T06:48:41Z,Windows,414754,322. Hari Ini Kucukupkan Ekspektasi ,Menjadi Manusia,spotify:episode:7gObyujMKIJVWOIXh6qSlr,trackdone,trackdone,False,0.0,False,1669012907,True
2022-11-21T06:55:04Z,Windows,382200,321. Balada Menjelang Seperempat Abad,Menjadi Manusia,spotify:episode:2P4oEytV9bRGPuosYxZgAp,trackdone,trackdone,False,0.0,False,1669013321,True
2022-11-21T06:59:19Z,Windows,253817,320. Keruwetan Isi Kepala Malam Ini,Menjadi Manusia,spotify:episode:6ZD3rXUqnRTmNsEu3ZpTrW,trackdone,trackdone,False,0.0,False,1669013704,True
2022-11-21T07:04:43Z,Windows,324173,319. Tegarlah dalam Setiap Tikungan,Menjadi Manusia,spotify:episode:4seVLTWaWFhM6pcFy5AZwL,trackdone,trackdone,False,0.0,False,1669013958,True
2022-11-21T07:07:42Z,Windows,176452,"318. Berhenti, Menepi, Mengambil Jeda",Menjadi Manusia,spotify:episode:6Xm5riPnSrXvcMgGd9Qrpx,trackdone,endplay,False,1.0,False,1669014283,True
2022-11-22T09:29:49Z,Windows,25400,Eps 14 - Meditasi Mindfulness Berteman Dengan Kecemasan | Mindfulness Meditation | Meditasi Pemula,"JIVVA Fit - Yoga, Meditasi & Mindfulness",spotify:episode:4A8uTFyKiLBnfmW3PZCVCl,clickrow,endplay,False,1.0,False,1669109363,False
2022-11-22T09:30:01Z,Windows,10060,Berlatih Mindfulness: Menjangkarkan Perhatian,dr. Jiemi Ardian,spotify:episode:1W62E53BzKDbfamOjHtwtb,clickrow,endplay,False,1.0,False,1669109391,False
2022-11-22T09:38:53Z,Windows,532245,Apa Itu Gangguan Jiwa?,dr. Jiemi Ardian,spotify:episode:1arB4qmigvr4S67voJGVaJ,clickrow,endplay,False,1.0,False,1669109402,False
2022-11-22T09:45:17Z,Windows,382591,Bahaya Self Diagnose,dr. Jiemi Ardian,spotify:episode:6AP0T802A00lM12lZAqj6v,trackdone,endplay,False,1.0,False,1669109935,False
2022-11-22T09:47:58Z,Windows,160914,Alasan Sederhana Kenapa Kita Perlu Memaafkan. Rantai rasa sakit perlu dihentikan,dr. Jiemi Ardian,spotify:episode:5mrdvt46HKniFKRUUiLfs6,trackdone,endplay,False,1.0,False,1669110318,False
2022-11-22T09:51:58Z,Windows,238741,Belajar Bahagia,dr. Jiemi Ardian,spotify:episode:6NM7BzlXCsZMEuaaoWm7g6,trackdone,endplay,False,1.0,False,1669110479,False
2022-11-22T09:59:28Z,Windows,449301,Penyebab Gangguan Jiwa?,dr. Jiemi Ardian,spotify:episode:29h5IMRRC0FE6j4Pi1ubBa,trackdone,endplay,False,1.0,False,1669110719,False
2022-11-22T10:11:06Z,Windows,697480,Berlatih Mindfulness: Mindful Breathing,dr. Jiemi Ardian,spotify:episode:5MGHqasKjEP9HWfEGwSTTv,trackdone,trackdone,False,0.0,False,1669111168,False
2022-11-22T10:20:36Z,Windows,251504,Berlatih Mindfulness: Menjangkarkan Perhatian,dr. Jiemi Ardian,spotify:episode:1W62E53BzKDbfamOjHtwtb,trackdone,endplay,False,1.0,False,1669111866,False
2022-11-23T08:16:05Z,Windows,12591,Tips Keluar dari Depresi & Rantai Kemiskinan dalam Hidup,Jadi Dewasa 101,spotify:episode:3D2aLaWT3YPr5jlXbntCHo,clickrow,endplay,False,1.0,False,1669191350,True
2022-11-24T07:57:35Z,Windows,289980,"Be Kind, Rewind - Your Life on VHS",Calm it Down,spotify:episode:5Tsg6FMkRdIUWmyM9Wjj1m,clickrow,endplay,False,1.0,False,1669276364,True
2022-11-24T08:00:49Z,Windows,149028,Official Trailer - Calm it Down,Calm it Down,spotify:episode:4kXZp2yFSiI4HSl7C3Aspy,clickrow,endplay,False,1.0,False,1669276657,True
2022-11-24T08:14:16Z,Windows,804048,Life Lessons from a Snow Globe,Calm it Down,spotify:episode:4EdkD760p5PErPFAAaw7sz,trackdone,endplay,False,1.0,False,1669276850,True
2022-11-24T08:15:54Z,Windows,0,What Do You Say to a 10 Year Old?,Calm it Down,spotify:episode:6necUxC1JAOFSIWazefpR6,trackdone,endplay,False,1.0,False,1669277658,True
2022-11-30T04:26:46Z,Windows,54130,This Woman Heard Radio Signals Through Her Tooth,Bright Side,spotify:episode:1lGCvIGeiU00JnxWGeccRX,clickrow,endplay,False,1.0,False,1669782346,True
2022-11-30T04:27:53Z,Windows,60660,"The rhythm and rhyme of memory, solitude and community | Rosanne Cash",TED Talks Daily,spotify:episode:0vlMnkADxDu9kOC9mdLoFV,clickrow,endplay,False,1.0,False,1669782407,True
2022-11-30T04:29:39Z,Windows,91715,Welcome to How To Be a Better Human,How to Be a Better Human,spotify:episode:1uZFjO91OHvlUSo6WwMlUQ,clickrow,endplay,False,1.0,False,1669782474,True
2022-11-30T04:35:50Z,Windows,338690,How to find the emotional support you need right now (with Guy Winch),How to Be a Better Human,spotify:episode:0YMbbnGxE8HyyuzgYiCTiV,trackdone,endplay,False,1.0,False,1669782580,True
2022-11-30T04:43:59Z,Windows,483369,Snippet 14: Imposter Syndrome: You’ll Never Be Qualified Enough - Rupy Aujla,Deep Dive with Ali Abdaal,spotify:episode:5bpzrPmCivCBBWA3bHAF4u,clickrow,endplay,False,1.0,False,1669782951,True
2022-11-30T04:44:20Z,Windows,0,"How To Find Tranquility, Meaningful Productivity and Healthy Relationships - Lana Blakely",Deep Dive with Ali Abdaal,spotify:episode:39iJ6xkcgXinZ27SoAsnng,trackdone,endplay,False,1.0,False,1669783440,True
2022-11-30T04:49:02Z,Windows,272587,Snippet 13: How To Figure Out What To Do With Your Life - Brandon Sanderson,Deep Dive with Ali Abdaal,spotify:episode:6FJ1UuUjgPzligmdlGj8XW,clickrow,endplay,False,1.0,False,1669783462,True
2022-11-30T09:17:32Z,Windows,1014540,How Anyone Can Develop The Mindset Of A Multi-Million Dollar Entrepreneur - Daniel Priestley,Deep Dive with Ali Abdaal,spotify:episode:7z6eXI1D3x5a5BpM10l9u1,trackdone,logout,False,0.0,False,1669783743,True
2022-12-02T02:51:29Z,Windows,602110,Getting ahead start to your tech career; Level UP through Bangkit Academy ,Humans of Traveloka,spotify:episode:1R7XVaKeATOrY1jZHfle43,clickrow,endplay,False,1.0,False,1669948331,True
2022-12-08T06:48:37Z,Windows,139951,Jadi Lebih Baik,Aku Yang Berharga,spotify:episode:1GJyHw3b9Blyc7dPYO1ZoD,remote,trackdone,False,0.0,False,0,False
2022-12-08T06:49:37Z,Windows,58061,Cuma Pelarian,Ada yang Mau Aku Omongin; Diam-Diam Suka Kamu,spotify:episode:1ItOZBREPnYmRvDoySmtfc,trackdone,endplay,False,1.0,False,0,False
2022-12-10T05:18:55Z,Windows,320450,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1670649213,False
2022-12-10T05:30:45Z,Windows,494166,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1670649750,False
2022-12-10T05:45:21Z,Windows,652742,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1670650465,False
2022-12-10T05:51:17Z,Windows,190331,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,endplay,False,1.0,False,1670651285,False
2022-12-10T14:03:52Z,Android,629838,Eps 1. Berakhirnya pertemanan kita,Deep Talk with Introverts,spotify:episode:4VSRpgY0UeHPa3zCS9838X,clickrow,endplay,False,1.0,False,1670680400,False
2022-12-10T16:08:09Z,Windows,476300,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,fwdbtn,False,1.0,False,1670688010,False
2022-12-10T16:08:18Z,Windows,3530,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,fwdbtn,endplay,False,1.0,False,1670688493,False
2022-12-11T00:17:05Z,Android,820190,Eps 1. Berakhirnya pertemanan kita,Deep Talk with Introverts,spotify:episode:4VSRpgY0UeHPa3zCS9838X,remote,unexpected-exit,False,0.0,False,0,False
2022-12-12T14:14:46Z,Windows,317840,"masa lalunya belum selesai, tuh. jangan.",Rintik Sedu,spotify:episode:36Q8C981dT0hfpKgbvYLYM,clickrow,endplay,False,1.0,False,1670854149,False
2022-12-12T22:52:41Z,Windows,30490,CERITA KRIMINAL IT EPS 02 : 10 FAKTA BJORKA !!!,Programmer Tersesat,spotify:episode:1nNMJ7nsK910fshnWnOL0L,clickrow,endplay,False,1.0,False,1670885527,False
2022-12-13T00:31:07Z,Android,18329,You Can't Blame Your Way to a Better Life (Own It!) (Hour 1),The Ramsey Show,spotify:episode:6RFqvYjtAKHtwL428KDlQO,playbtn,endplay,False,1.0,False,1670891441,False
2022-12-13T01:08:15Z,Android,2224380,post it or it didn't happen? ,anything goes with emma chamberlain,spotify:episode:5jifTitqdsFGweXDMfWwbB,playbtn,endplay,False,1.0,False,1670891468,False
2022-12-13T01:45:20Z,Android,2224380,post it or it didn't happen? ,anything goes with emma chamberlain,spotify:episode:5jifTitqdsFGweXDMfWwbB,trackdone,endplay,False,1.0,False,1670893696,False
2022-12-13T02:03:59Z,Android,1118415,post it or it didn't happen? ,anything goes with emma chamberlain,spotify:episode:5jifTitqdsFGweXDMfWwbB,trackdone,logout,False,0.0,False,1670895921,False
2022-12-13T07:58:12Z,Android,4445591,Step 1 Berpikir: Framework 4 Domains,PodQuest,spotify:episode:0WhIC8T2v5C20D0eg3kqs4,clickrow,endplay,False,1.0,False,1670913846,False
2022-12-13T08:12:21Z,Android,837549,Pre-Post Framework: Kenapa Kita Salah Nilai Orang,PodQuest,spotify:episode:7sPgGqK2kF2684e7SY5xtY,trackdone,logout,False,0.0,False,1670918293,False
2022-12-13T11:26:16Z,Windows,28000,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,fwdbtn,False,1.0,False,1670928329,False
2022-12-16T03:03:12Z,Windows,312280,62. Navigating a quarter life crisis and feeling lost,The Psychology of your 20s,spotify:episode:3MvCxiIX5KPEzALCGWXRM2,clickrow,endplay,False,1.0,False,1671159478,True
2022-12-17T12:17:40Z,Windows,454380,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,fwdbtn,False,1.0,False,1671273924,False
2022-12-17T12:17:47Z,Windows,2650,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,fwdbtn,fwdbtn,False,1.0,False,1671279464,False
2022-12-17T12:18:55Z,Windows,65760,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,fwdbtn,endplay,False,1.0,False,1671279469,False
2022-12-23T09:59:10Z,Windows,463990,Tentang Orang Pendiam,Podcast Raditya Dika,spotify:episode:6Vr5Tz5DY0SFkxAB9y9tKR,clickrow,endplay,False,1.0,False,1671788913,True
2022-12-24T03:06:06Z,Windows,37958,"1hr of Relaxing Sleep Music for Sleep, Relax, Cure Insomnia",Starry Nights Podcast,spotify:episode:5MokwO4Bstrz6A1Th22Lq7,playbtn,endplay,False,1.0,False,1671851116,True
2022-12-26T03:29:08Z,Windows,250878,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,playbtn,trackdone,False,0.0,False,1672025097,False
2022-12-26T15:30:29Z,Windows,320450,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,playbtn,trackdone,False,0.0,False,1672068307,False
2022-12-26T15:34:41Z,Windows,33900,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,endplay,False,1.0,False,1672068847,False
2022-12-27T01:42:42Z,Windows,460896,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,playbtn,trackdone,False,0.0,False,1672104854,False
2022-12-27T01:57:15Z,Windows,652742,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1672105582,False
2022-12-27T02:12:19Z,Windows,737326,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1672106401,False
2022-12-27T02:25:19Z,Windows,561025,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1672107358,False
2022-12-27T02:37:28Z,Windows,514478,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1672108133,False
2022-12-27T02:46:59Z,Windows,364329,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1672108853,False
2022-12-27T02:52:24Z,Windows,121751,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,endplay,False,1.0,False,1672109420,False
2022-12-27T15:50:51Z,Windows,101566,Mengubah ketakutan,Sobat Curhat,spotify:episode:2KuFMrp0iv2khMoBoHyYwG,remote,endplay,False,1.0,False,0,False
2022-12-27T15:52:09Z,Windows,76917,Filosofi Bahagia dan Kenapa Bahagia itu Tidak Sederhana || #ObrolanGenZ S04EP02,Satu Persen Podcast,spotify:episode:6Up2prUqOWXy0HydECkez1,clickrow,logout,False,0.0,False,0,False
2022-12-27T15:54:50Z,Windows,63570,Skill Penting untuk Masa Depan || #ObrolanGenZ - Season 3 Episode 9,Satu Persen Podcast,spotify:episode:0Keq7kstjQ7TP2A6higGYV,clickrow,endplay,False,1.0,False,1672156425,False
2022-12-27T15:55:25Z,Windows,32190,Filosofi Bahagia dan Kenapa Bahagia itu Tidak Sederhana || #ObrolanGenZ S04EP02,Satu Persen Podcast,spotify:episode:6Up2prUqOWXy0HydECkez1,clickrow,endplay,False,1.0,False,1672156490,False
2022-12-27T17:48:48Z,Windows,1868230,Law of Attraction: Bisakah Pikiran Membentuk Realitas?,PodQuest,spotify:episode:3umwSO38negsA2GdWh7lFg,clickrow,trackdone,False,0.0,False,1672156525,False
2022-12-27T18:08:54Z,Windows,1204859,Pre-Post Framework: Kenapa Kita Salah Nilai Orang,PodQuest,spotify:episode:7sPgGqK2kF2684e7SY5xtY,trackdone,endplay,False,1.0,False,1672163328,False
2022-12-28T01:30:19Z,Windows,66180,Step 1 Berpikir: Framework 4 Domains,PodQuest,spotify:episode:0WhIC8T2v5C20D0eg3kqs4,trackdone,endplay,False,1.0,False,1672164534,False
2022-12-28T01:30:30Z,Windows,10540,On Being Cewek atau Cowok Murahan,PodQuest,spotify:episode:4Z0M34UNzmwIrnVtr8laqG,clickrow,logout,False,0.0,False,1672191018,False
2022-12-29T01:59:52Z,Windows,68440,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,playbtn,logout,False,0.0,False,1672279123,False
2022-12-29T02:02:24Z,Windows,121944,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,appload,trackdone,False,0.0,False,1672279200,False
2022-12-29T02:11:16Z,Windows,320450,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,trackdone,False,0.0,False,1672279554,False
2022-12-29T02:15:07Z,Windows,10599,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,endplay,False,1.0,False,1672280095,False
2022-12-30T09:24:14Z,Windows,1023580,7 Lessons I'm Taking Into 2023 - Season 4 Wrapped,Deep Dive with Ali Abdaal,spotify:episode:4qv00atpbAE4Dx2l6vHy2r,clickrow,endplay,False,1.0,False,1672369390,True
2023-01-02T05:56:15Z,Windows,4720,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,fwdbtn,False,1.0,False,1672638969,False
2023-01-02T06:05:47Z,Windows,260166,YOASOBI THE BOOK 2 Spotify Edition,YOASOBI THE BOOK 2 Spotify Edition,spotify:episode:0sPNGPetAt5PP9IXKD6Bko,trackdone,fwdbtn,False,1.0,False,1672639195,False
